,Churn,tenure,Contract,Monthly,InternetService,SeniorCitizen,Partner,Dependents,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaymentMethod,Total,Cuentas_Diarias
3402,0,20,Month-to-month,20.0,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Electronic check,417.65,0.67
3403,1,2,Month-to-month,79.6,Fiber optic,1,0,0,No,No,No,No,Electronic check,195.05,2.65
3404,0,45,Two year,99.7,Fiber optic,0,0,1,No,No,Yes,No,Bank transfer (automatic),4634.35,3.32
3405,0,20,Month-to-month,107.05,Fiber optic,1,1,0,No,Yes,No,Yes,Electronic check,2172.05,3.57
3406,0,29,One year,20.0,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,599.3,0.67
3407,0,50,Two year,79.6,DSL,0,0,0,No,Yes,No,Yes,Mailed check,4024.2,2.65
3408,0,11,Month-to-month,35.8,DSL,0,0,0,No,No,No,No,Mailed check,363.15,1.19
3409,0,72,Two year,91.95,DSL,0,1,1,Yes,Yes,Yes,Yes,Credit card (automatic),6614.9,3.06
3410,0,6,Month-to-month,19.65,No,0,0,1,No internet service,No internet service,No internet service,No internet service,Mailed check,100.9,0.65
3411,1,44,Month-to-month,84.8,Fiber optic,0,0,0,No,Yes,Yes,No,Bank transfer (automatic),3862.55,2.83
3412,0,72,Two year,86.65,DSL,0,1,0,Yes,No,Yes,Yes,Credit card (automatic),6094.25,2.89
3413,0,48,Month-to-month,95.4,Fiber optic,0,0,0,Yes,No,No,Yes,Electronic check,4445.3,3.18
3414,0,50,Month-to-month,70.35,DSL,1,0,0,Yes,Yes,No,No,Bank transfer (automatic),3454.6,2.34
3415,0,1,Month-to-month,55.55,DSL,0,0,0,No,No,No,No,Mailed check,55.55,1.85
3416,1,1,Month-to-month,24.75,DSL,0,0,1,No,No,No,No,Electronic check,24.75,0.82
3417,0,36,One year,60.7,DSL,0,1,1,Yes,No,Yes,Yes,Credit card (automatic),2234.55,2.02
3418,0,7,Month-to-month,20.25,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,144.35,0.68
3419,1,26,Month-to-month,98.35,Fiber optic,0,0,0,No,No,Yes,No,Electronic check,2515.3,3.28
3420,0,40,Two year,20.15,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,804.85,0.67
3421,0,72,Two year,72.1,DSL,0,1,1,Yes,Yes,Yes,Yes,Credit card (automatic),5016.65,2.4
3422,0,63,Two year,79.8,DSL,0,1,0,No,No,Yes,Yes,Credit card (automatic),5034.05,2.66
3423,0,2,Month-to-month,80.15,Fiber optic,0,1,0,Yes,No,No,Yes,Electronic check,194.55,2.67
3424,0,60,One year,95.4,Fiber optic,0,1,1,Yes,No,Yes,No,Bank transfer (automatic),5812.0,3.18
3425,0,47,Two year,19.3,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),890.5,0.64
3426,1,1,Month-to-month,20.5,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,20.5,0.68
3427,0,25,Month-to-month,79.0,DSL,0,0,0,Yes,Yes,No,Yes,Mailed check,1902.0,2.63
3428,0,4,Month-to-month,75.65,Fiber optic,0,0,0,No,No,No,No,Electronic check,302.35,2.52
3429,1,1,Month-to-month,50.1,DSL,0,0,0,No,No,No,No,Mailed check,50.1,1.67
3430,0,37,One year,19.6,No,1,1,0,No internet service,No internet service,No internet service,No internet service,Mailed check,727.8,0.65
3431,1,4,Month-to-month,84.6,Fiber optic,1,0,0,No,No,No,No,Electronic check,360.1,2.82
3432,0,72,Two year,75.4,DSL,0,1,1,No,Yes,Yes,No,Bank transfer (automatic),5480.25,2.51
3433,0,67,One year,105.7,Fiber optic,0,1,0,No,Yes,Yes,No,Bank transfer (automatic),6816.95,3.52
3434,0,59,One year,80.1,DSL,0,1,0,No,Yes,No,Yes,Electronic check,4693.2,2.67
3435,1,1,Month-to-month,70.4,Fiber optic,0,0,0,No,No,No,No,Electronic check,70.4,2.35
3436,0,43,Month-to-month,94.1,Fiber optic,0,1,0,Yes,Yes,No,No,Electronic check,4107.3,3.14
3437,1,1,Month-to-month,19.45,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,19.45,0.65
3439,1,4,Month-to-month,70.4,Fiber optic,0,0,0,No,No,No,No,Electronic check,281.0,2.35
3440,1,9,Month-to-month,65.0,DSL,0,1,1,Yes,Yes,Yes,Yes,Mailed check,663.05,2.17
3441,0,30,Month-to-month,82.05,Fiber optic,0,1,1,No,Yes,Yes,No,Bank transfer (automatic),2570.2,2.74
3442,0,13,Month-to-month,19.45,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),232.1,0.65
3443,0,2,Month-to-month,74.75,Fiber optic,0,0,0,No,Yes,No,No,Electronic check,144.8,2.49
3444,0,30,Two year,19.05,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Mailed check,637.55,0.64
3445,0,12,One year,30.25,DSL,0,1,1,No,No,No,Yes,Credit card (automatic),368.85,1.01
3446,0,63,Two year,110.1,Fiber optic,0,1,0,Yes,Yes,Yes,Yes,Credit card (automatic),6705.7,3.67
3447,0,48,Two year,23.55,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,1173.35,0.78
3448,0,1,Month-to-month,20.15,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),20.15,0.67
3449,0,71,Two year,82.7,DSL,1,1,0,Yes,Yes,Yes,Yes,Bank transfer (automatic),5831.2,2.76
3450,0,61,Two year,24.4,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Mailed check,1417.9,0.81
3451,0,5,Month-to-month,20.05,No,1,0,0,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),94.15,0.67
3452,1,46,One year,59.9,DSL,1,1,0,No,Yes,Yes,Yes,Bank transfer (automatic),2816.65,2.0
3453,1,1,Month-to-month,20.2,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,20.2,0.67
3454,1,47,One year,110.85,Fiber optic,0,1,0,Yes,No,Yes,Yes,Credit card (automatic),5275.8,3.7
3455,1,59,One year,99.5,Fiber optic,0,1,0,No,No,Yes,No,Bank transfer (automatic),5961.1,3.32
3456,1,5,Month-to-month,81.0,Fiber optic,1,1,0,No,Yes,No,No,Electronic check,371.65,2.7
3457,0,26,One year,19.8,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),457.3,0.66
3458,0,40,Month-to-month,65.1,DSL,0,0,0,Yes,Yes,No,No,Mailed check,2586.0,2.17
3459,1,1,Month-to-month,60.0,DSL,0,0,1,Yes,Yes,No,Yes,Electronic check,60.0,2.0
3460,0,7,Month-to-month,20.25,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),174.7,0.68
3461,1,48,One year,103.25,Fiber optic,0,1,1,Yes,Yes,No,No,Credit card (automatic),5037.55,3.44
3462,1,1,Month-to-month,19.9,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,19.9,0.66
3463,0,11,Month-to-month,29.6,DSL,0,1,1,Yes,No,No,No,Electronic check,346.45,0.99
3464,0,8,Month-to-month,19.45,No,0,0,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),159.2,0.65
3465,1,38,Month-to-month,99.55,Fiber optic,1,0,0,No,No,No,Yes,Electronic check,3734.25,3.32
3466,0,34,Month-to-month,20.8,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,635.9,0.69
3467,0,19,Two year,20.2,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,387.4,0.67
3469,0,70,Two year,113.65,Fiber optic,1,1,0,Yes,Yes,Yes,Yes,Electronic check,7714.65,3.79
3470,1,1,Month-to-month,68.95,Fiber optic,0,1,0,No,No,No,No,Electronic check,68.95,2.3
3471,1,4,Month-to-month,79.9,Fiber optic,0,0,0,No,No,No,No,Electronic check,324.3,2.66
3472,0,51,Two year,20.65,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),1020.75,0.69
3473,0,35,One year,62.15,DSL,0,1,0,Yes,No,No,No,Bank transfer (automatic),2215.45,2.07
3474,0,30,Month-to-month,89.9,Fiber optic,0,0,0,No,No,No,Yes,Credit card (automatic),2723.15,3.0
3475,0,8,Month-to-month,90.25,Fiber optic,0,1,0,No,No,No,Yes,Electronic check,743.75,3.01
3476,0,4,Month-to-month,25.15,DSL,0,1,0,No,No,No,No,Electronic check,99.95,0.84
3477,0,10,One year,19.3,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,185.2,0.64
3478,0,72,One year,104.9,Fiber optic,0,1,1,Yes,Yes,Yes,Yes,Credit card (automatic),7537.5,3.5
3479,1,2,Month-to-month,44.7,DSL,1,0,0,No,No,No,No,Electronic check,93.7,1.49
3480,1,23,Month-to-month,79.15,Fiber optic,0,0,0,No,Yes,No,No,Electronic check,1676.95,2.64
3481,0,50,One year,103.4,Fiber optic,0,1,1,No,Yes,Yes,Yes,Bank transfer (automatic),5236.4,3.45
3482,0,71,Two year,19.85,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),1326.35,0.66
3483,1,10,Month-to-month,81.0,Fiber optic,0,0,0,No,Yes,No,No,Credit card (automatic),818.05,2.7
3484,1,30,Month-to-month,100.2,Fiber optic,0,0,0,No,Yes,No,No,Electronic check,2983.8,3.34
3485,1,29,Month-to-month,80.15,Fiber optic,0,1,0,No,Yes,No,No,Bank transfer (automatic),2265.25,2.67
3486,1,20,Month-to-month,79.15,Fiber optic,1,0,0,Yes,No,No,No,Electronic check,1520.9,2.64
3487,0,18,Month-to-month,25.15,DSL,0,0,0,No,No,No,No,Mailed check,476.8,0.84
3488,0,32,Month-to-month,89.6,Fiber optic,0,1,1,Yes,No,No,No,Electronic check,2901.8,2.99
3489,0,72,Two year,20.1,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),1326.25,0.67
3490,0,72,Two year,103.75,Fiber optic,0,1,0,No,Yes,Yes,No,Bank transfer (automatic),7346.2,3.46
3491,1,13,Month-to-month,84.45,Fiber optic,0,0,0,No,Yes,Yes,No,Electronic check,1058.6,2.82
3492,1,8,Month-to-month,100.6,Fiber optic,1,0,0,No,No,Yes,No,Electronic check,819.4,3.35
3493,1,25,Month-to-month,84.8,Fiber optic,0,0,0,No,No,No,No,Electronic check,2043.45,2.83
3494,0,22,Month-to-month,81.7,Fiber optic,1,0,0,Yes,Yes,No,No,Electronic check,1820.9,2.72
3495,0,42,Two year,20.25,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Electronic check,835.5,0.68
3496,0,61,One year,43.7,DSL,0,0,0,Yes,Yes,Yes,Yes,Credit card (automatic),2696.55,1.46
3497,0,35,One year,72.1,DSL,0,0,1,No,No,No,Yes,Mailed check,2495.15,2.4
3498,0,40,Month-to-month,74.8,Fiber optic,0,0,0,No,Yes,No,No,Credit card (automatic),2971.7,2.49
3499,1,1,Month-to-month,86.05,Fiber optic,1,1,0,No,No,No,No,Electronic check,86.05,2.87
3500,0,72,Two year,83.3,DSL,0,1,1,Yes,No,Yes,Yes,Bank transfer (automatic),6042.7,2.78
3501,0,66,One year,110.6,Fiber optic,1,1,1,Yes,Yes,No,Yes,Credit card (automatic),7210.85,3.69
3502,0,20,Month-to-month,51.8,DSL,0,0,0,No,Yes,No,No,Mailed check,1023.85,1.73
3503,0,16,Month-to-month,79.95,Fiber optic,0,1,1,No,Yes,No,No,Credit card (automatic),1267.95,2.66
3504,1,46,Month-to-month,96.05,Fiber optic,0,0,0,No,No,No,No,Bank transfer (automatic),4399.5,3.2
3505,0,72,Two year,112.4,Fiber optic,1,1,0,Yes,Yes,Yes,No,Electronic check,8046.85,3.75
3506,0,19,Month-to-month,24.1,No,0,0,1,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),439.2,0.8
3507,1,29,Month-to-month,94.65,Fiber optic,0,1,1,Yes,No,No,No,Credit card (automatic),2649.15,3.16
3508,0,65,One year,103.15,Fiber optic,1,1,0,No,Yes,Yes,No,Bank transfer (automatic),6792.45,3.44
3509,0,67,Month-to-month,83.85,Fiber optic,1,1,0,Yes,Yes,No,No,Bank transfer (automatic),5588.8,2.8
3510,0,39,Two year,49.8,DSL,0,0,0,No,No,No,Yes,Bank transfer (automatic),1971.15,1.66
3511,0,72,Two year,25.0,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),1849.2,0.83
3512,0,47,Two year,41.9,DSL,0,0,0,Yes,No,Yes,Yes,Mailed check,1875.25,1.4
3513,0,65,One year,100.15,Fiber optic,0,1,0,Yes,Yes,No,Yes,Bank transfer (automatic),6643.5,3.34
3514,0,56,Month-to-month,104.75,Fiber optic,1,0,0,No,Yes,Yes,No,Electronic check,5841.35,3.49
3515,1,1,Month-to-month,86.0,Fiber optic,1,0,0,No,Yes,No,No,Electronic check,86.0,2.87
3516,1,37,Month-to-month,76.5,Fiber optic,1,1,0,No,No,No,No,Electronic check,2868.15,2.55
3517,1,1,Month-to-month,44.9,DSL,0,0,0,No,No,No,No,Bank transfer (automatic),44.9,1.5
3518,0,6,Month-to-month,89.35,Fiber optic,1,0,0,No,No,No,No,Electronic check,567.8,2.98
3519,0,56,Two year,73.25,DSL,1,0,0,Yes,No,Yes,Yes,Bank transfer (automatic),4054.2,2.44
3520,0,40,One year,85.05,Fiber optic,0,1,1,No,No,Yes,No,Electronic check,3355.65,2.84
3521,0,5,Month-to-month,89.15,Fiber optic,0,1,0,Yes,No,No,No,Electronic check,413.25,2.97
3522,1,70,Two year,104.0,Fiber optic,0,0,0,Yes,No,No,Yes,Credit card (automatic),7250.15,3.47
3523,0,3,Month-to-month,73.85,Fiber optic,1,0,0,No,No,Yes,No,Electronic check,196.4,2.46
3524,0,2,Two year,59.5,DSL,0,1,1,Yes,Yes,No,Yes,Mailed check,130.5,1.98
3525,1,1,Month-to-month,44.1,DSL,0,0,0,No,No,No,No,Electronic check,44.1,1.47
3526,0,58,Two year,55.5,DSL,0,1,1,No,No,Yes,Yes,Credit card (automatic),3166.9,1.85
3527,0,13,Month-to-month,73.75,Fiber optic,0,0,0,Yes,No,No,No,Credit card (automatic),956.65,2.46
3528,0,10,Month-to-month,20.0,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Electronic check,185.4,0.67
3529,0,66,One year,116.25,Fiber optic,1,1,1,Yes,Yes,Yes,Yes,Electronic check,7862.25,3.88
3530,0,56,One year,80.9,Fiber optic,0,1,0,No,No,No,No,Electronic check,4557.5,2.7
3531,1,1,Month-to-month,69.65,Fiber optic,1,0,0,No,No,No,No,Electronic check,69.65,2.32
3532,0,71,Two year,47.6,DSL,0,1,0,Yes,Yes,Yes,Yes,Bank transfer (automatic),3377.8,1.59
3533,0,56,One year,64.65,DSL,0,0,0,Yes,Yes,No,Yes,Bank transfer (automatic),3665.55,2.16
3534,1,24,Month-to-month,90.35,Fiber optic,0,0,0,No,No,No,No,Electronic check,2238.5,3.01
3535,1,1,Month-to-month,20.0,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,20.0,0.67
3536,0,55,One year,75.75,DSL,0,1,1,Yes,Yes,No,Yes,Bank transfer (automatic),4264.25,2.52
3537,0,42,Two year,20.7,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,828.85,0.69
3539,0,42,Month-to-month,92.15,Fiber optic,0,1,1,No,No,Yes,No,Electronic check,3875.4,3.07
3540,0,14,Month-to-month,19.6,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),300.4,0.65
3541,0,10,Month-to-month,34.55,DSL,1,1,1,No,No,No,No,Bank transfer (automatic),362.6,1.15
3542,0,22,Two year,25.25,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),555.4,0.84
3543,1,32,Month-to-month,69.75,Fiber optic,0,1,1,No,No,No,No,Bank transfer (automatic),2347.9,2.33
3544,0,39,Two year,20.45,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),790.0,0.68
3545,0,57,Two year,101.3,Fiber optic,1,0,0,Yes,No,Yes,Yes,Credit card (automatic),5779.6,3.38
3546,0,8,Month-to-month,87.1,Fiber optic,1,0,0,No,Yes,No,No,Electronic check,713.6,2.9
3547,0,63,One year,71.5,DSL,0,0,0,Yes,Yes,Yes,Yes,Electronic check,4576.3,2.38
3548,0,61,Two year,61.45,DSL,0,1,1,No,Yes,Yes,Yes,Bank transfer (automatic),3751.15,2.05
3549,1,1,Month-to-month,19.8,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,19.8,0.66
3550,0,50,One year,19.35,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,1033.0,0.64
3551,1,11,Month-to-month,19.95,No,1,1,0,No internet service,No internet service,No internet service,No internet service,Mailed check,214.75,0.66
3552,0,35,Two year,25.45,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),809.25,0.85
3553,1,1,Month-to-month,20.15,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,20.15,0.67
3554,0,72,Two year,80.2,DSL,0,1,1,Yes,Yes,Yes,Yes,Bank transfer (automatic),5714.2,2.67
3555,1,29,Month-to-month,98.65,Fiber optic,1,0,0,No,No,No,Yes,Electronic check,2862.75,3.29
3556,0,29,One year,70.9,DSL,0,0,0,No,Yes,Yes,No,Credit card (automatic),1964.6,2.36
3557,1,5,Month-to-month,19.35,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Mailed check,126.05,0.64
3558,1,11,One year,41.6,DSL,0,0,0,No,No,Yes,No,Electronic check,470.6,1.39
3559,0,54,One year,70.7,DSL,0,1,1,No,Yes,No,Yes,Electronic check,3770.0,2.36
3560,0,49,One year,89.85,Fiber optic,1,0,0,No,Yes,Yes,No,Bank transfer (automatic),4287.2,2.99
3561,0,72,Two year,109.7,Fiber optic,1,1,0,No,Yes,Yes,Yes,Credit card (automatic),7898.45,3.66
3562,1,9,Month-to-month,79.35,Fiber optic,0,1,1,No,No,Yes,No,Bank transfer (automatic),661.25,2.64
3563,1,1,Month-to-month,94.6,Fiber optic,0,0,0,No,No,No,No,Electronic check,94.6,3.15
3564,1,31,Month-to-month,86.55,Fiber optic,0,0,1,No,No,No,No,Credit card (automatic),2697.4,2.88
3565,0,1,Month-to-month,84.6,Fiber optic,0,0,0,No,No,No,No,Electronic check,84.6,2.82
3566,1,56,One year,104.55,Fiber optic,1,1,1,Yes,No,Yes,No,Bank transfer (automatic),5794.65,3.48
3567,0,70,Two year,68.95,DSL,0,1,1,Yes,No,Yes,No,Credit card (automatic),4858.7,2.3
3568,0,55,Month-to-month,90.45,Fiber optic,1,1,0,No,Yes,Yes,Yes,Electronic check,5044.8,3.02
3569,1,3,Month-to-month,53.4,DSL,0,0,0,No,No,No,No,Credit card (automatic),188.7,1.78
3570,1,5,Month-to-month,84.5,Fiber optic,0,1,1,Yes,No,Yes,No,Electronic check,453.75,2.82
3571,1,3,Month-to-month,69.65,Fiber optic,0,0,1,No,No,No,No,Electronic check,220.1,2.32
3572,0,26,Two year,73.5,DSL,0,1,0,No,Yes,Yes,No,Credit card (automatic),1905.7,2.45
3573,0,25,Month-to-month,65.8,DSL,0,0,0,No,Yes,No,Yes,Bank transfer (automatic),1679.65,2.19
3574,1,15,Month-to-month,58.6,DSL,0,0,0,No,Yes,No,Yes,Credit card (automatic),939.7,1.95
3575,0,31,Month-to-month,49.2,DSL,0,1,0,No,No,No,Yes,Mailed check,1498.55,1.64
3576,0,2,Month-to-month,91.45,Fiber optic,0,1,0,No,No,Yes,No,Electronic check,171.45,3.05
3577,1,1,Month-to-month,53.55,DSL,0,0,0,No,No,No,No,Mailed check,53.55,1.78
3578,0,18,Month-to-month,56.25,DSL,0,0,0,Yes,No,No,No,Mailed check,969.85,1.88
3579,0,2,Month-to-month,95.5,Fiber optic,1,1,0,No,No,Yes,No,Credit card (automatic),181.65,3.18
3580,0,13,Month-to-month,71.95,DSL,0,0,0,Yes,No,No,No,Electronic check,923.85,2.4
3581,0,40,Two year,19.1,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Mailed check,780.1,0.64
3582,0,17,One year,20.65,No,1,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,330.6,0.69
3583,0,10,Month-to-month,19.9,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,199.45,0.66
3584,0,61,One year,99.9,Fiber optic,0,1,1,No,No,Yes,No,Electronic check,6241.35,3.33
3585,0,27,Month-to-month,59.45,DSL,0,0,0,No,No,Yes,Yes,Electronic check,1611.65,1.98
3586,0,60,Two year,37.7,DSL,0,1,0,Yes,Yes,No,Yes,Bank transfer (automatic),2288.7,1.26
3587,0,64,One year,66.15,DSL,0,1,0,Yes,No,No,No,Credit card (automatic),4392.5,2.2
3588,0,28,Month-to-month,59.55,DSL,0,0,0,No,No,Yes,No,Bank transfer (automatic),1646.45,1.98
3589,1,11,Month-to-month,19.25,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,180.3,0.64
3591,0,34,Month-to-month,97.7,Fiber optic,0,1,1,No,Yes,No,No,Bank transfer (automatic),3410.0,3.26
3592,0,36,Month-to-month,74.9,Fiber optic,1,0,0,No,No,No,No,Bank transfer (automatic),2659.45,2.5
3593,0,35,Month-to-month,49.2,DSL,0,0,0,No,No,Yes,No,Electronic check,1701.65,1.64
3594,0,22,Two year,26.25,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,605.9,0.88
3595,1,4,Month-to-month,88.95,Fiber optic,0,0,0,No,Yes,No,No,Electronic check,355.2,2.97
3596,1,4,Month-to-month,85.95,Fiber optic,0,1,1,No,No,No,No,Electronic check,381.3,2.86
3597,0,43,One year,20.0,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,817.95,0.67
3598,0,70,Two year,20.35,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),1458.1,0.68
3599,0,15,One year,65.6,DSL,0,0,1,Yes,Yes,Yes,Yes,Credit card (automatic),1010.0,2.19
3600,0,3,Month-to-month,64.4,DSL,0,0,0,Yes,No,No,Yes,Credit card (automatic),195.65,2.15
3601,1,7,Month-to-month,48.7,DSL,0,1,1,No,No,Yes,No,Electronic check,340.25,1.62
3602,1,35,Month-to-month,101.4,Fiber optic,1,0,0,No,No,Yes,No,Electronic check,3496.3,3.38
3603,1,2,Month-to-month,44.6,DSL,0,1,0,No,No,No,No,Credit card (automatic),80.55,1.49
3604,0,29,One year,19.85,No,0,0,1,No internet service,No internet service,No internet service,No internet service,Mailed check,535.05,0.66
